"model","fold","o","p","variance","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"rf",1,2.484906649788,3.57569493795363,0,120.46387,-28.08217,NA,NA,NA,NA
"rf",1,3.97029191355212,4.03369750221193,0,120.48041,-28.08089,NA,NA,NA,NA
"rf",1,2.484906649788,1.59832467703725,0,120.24313,-28.07827,NA,NA,NA,NA
"rf",1,1.38629436111989,2.93207791062224,0,121.15795,-28.06763,NA,NA,NA,NA
"rf",1,1.09861228866811,2.48590613072622,0,120.88164,-28.06638,NA,NA,NA,NA
"rf",1,3.98898404656427,3.27622540669948,0,120.64849,-28.06449,NA,NA,NA,NA
"rf",1,2.56494935746154,2.6443191008368,0,121.07704,-28.0617,NA,NA,NA,NA
"rf",1,2.30258509299405,3.05461611958806,0,120.98548,-28.05237,NA,NA,NA,NA
"rf",1,4.70048036579242,3.52205253591987,0,120.60454,-28.05237,NA,NA,NA,NA
"rf",1,2.77258872223978,2.40201705162359,0,120.38254,-28.04697,NA,NA,NA,NA
"rf",1,4.27666611901606,3.34000500420462,0,120.62949,-28.03565,NA,NA,NA,NA
"rf",1,5.95064255258773,3.9745883945049,0,120.55145,-28.03479,NA,NA,NA,NA
"rf",1,4.74493212836325,4.13464250713965,0,120.50695,-28.03442,NA,NA,NA,NA
"rf",1,5.63478960316925,4.19385999108369,0,120.49059,-28.0301,NA,NA,NA,NA
"rf",1,2.07944154167984,2.85729127409322,0,120.46115,-28.02769,NA,NA,NA,NA
"rf",1,2.07944154167984,2.23303675025609,0,121.20821,-28.02435,NA,NA,NA,NA
"rf",1,4.97673374242057,3.67590097817256,0,120.55408,-28.01514,NA,NA,NA,NA
"rf",1,2.07944154167984,2.47624554250961,0,120.37476,-28.01412,NA,NA,NA,NA
"rf",1,1.79175946922805,2.05160410677722,0,120.20642,-28.01245,NA,NA,NA,NA
"rf",1,3.78418963391826,2.43236420102636,0,120.45187,-28.00391,NA,NA,NA,NA
"rf",1,2.30258509299405,2.6562729975997,0,120.47732,-27.99778,NA,NA,NA,NA
"rf",1,0.693147180559945,1.85698971642486,0,120.45887,-27.99568,NA,NA,NA,NA
"rf",1,2.52572864430826,1.56257693676005,0,120.45934,-27.99565,NA,NA,NA,NA
"rf",1,0.693147180559945,1.79712725117705,0,120.37966,-27.99485,NA,NA,NA,NA
"rf",1,2.484906649788,2.67954968714986,0,120.38276,-27.99335,NA,NA,NA,NA
"rf",1,4.15966402834274,2.88416727688612,0,120.45902,-27.99124,NA,NA,NA,NA
"rf",1,3.3322045101752,3.27533470698101,0,121.04314,-27.99074,NA,NA,NA,NA
"rf",1,2.68784749378469,3.01377660427495,0,120.45933,-27.99006,NA,NA,NA,NA
"rf",1,3.5945687746427,2.78496390842901,0,120.45879,-27.99006,NA,NA,NA,NA
"rf",1,3.28952066443753,3.08102530686233,0,120.45933,-27.99004,NA,NA,NA,NA
"rf",1,1.84054963339749,2.93632205451343,0,120.4627,-27.98999,NA,NA,NA,NA
"rf",1,3.40119738166216,2.97576039035967,0,120.60877,-27.98899,NA,NA,NA,NA
"rf",1,1.38629436111989,1.93128790348583,0,120.2388,-27.98676,NA,NA,NA,NA
"rf",1,2.07944154167984,2.33529189570521,0,120.19336,-27.98673,NA,NA,NA,NA
"rf",1,2.07944154167984,1.67851229700991,0,120.4514,-27.97626,NA,NA,NA,NA
"rf",1,4.77912349311153,4.20953651844524,0,120.56553,-27.97369,NA,NA,NA,NA
"rf",1,4.77912349311153,4.14280736493009,0,120.5399,-27.97112,NA,NA,NA,NA
"rf",1,6.92657703322272,4.14280736493009,0,120.54012,-27.97082,NA,NA,NA,NA
"rf",1,4.64439089914137,4.22423854513196,0,120.52824,-27.97057,NA,NA,NA,NA
"rf",1,2.30258509299405,2.60009663880708,0,120.73452,-27.96747,NA,NA,NA,NA
"rf",1,3.63758615972639,3.68685670263108,0,120.63194,-27.9641,NA,NA,NA,NA
"rf",1,3.61091791264422,4.66287258642654,0,120.65298,-27.96342,NA,NA,NA,NA
"rf",1,4.38202663467388,3.84373410847818,0,120.57713,-27.95865,NA,NA,NA,NA
"rf",1,1.38629436111989,2.2152734604285,0,120.21393,-27.9489,NA,NA,NA,NA
"rf",1,4.43081679884331,3.38881551859262,0,120.64136,-27.94475,NA,NA,NA,NA
"rf",1,2.83321334405622,2.88481369920445,0,121.14639,-27.94287,NA,NA,NA,NA
"rf",1,2.484906649788,2.41764623475014,0,120.84431,-27.94135,NA,NA,NA,NA
"rf",1,2.89037175789616,3.21558405606258,0,120.47825,-27.93786,NA,NA,NA,NA
"rf",1,4.06044301054642,3.54980174576654,0,120.56333,-27.93783,NA,NA,NA,NA
"rf",1,2.484906649788,2.79054130734663,0,120.76069,-27.93652,NA,NA,NA,NA
"rf",1,4.14313472639153,3.12693091330501,0,120.59822,-27.93638,NA,NA,NA,NA
"rf",1,1.79175946922805,2.172112953746,0,120.26515,-27.93589,NA,NA,NA,NA
"rf",1,2.07944154167984,2.42310186106782,0,120.67385,-27.93404,NA,NA,NA,NA
"rf",1,2.19722457733622,2.21327680852229,0,120.44603,-27.9164,NA,NA,NA,NA
"rf",1,4.68213122712422,3.87438391910587,0,121.09295,-27.91439,NA,NA,NA,NA
"rf",1,2.484906649788,2.39792500287937,0,120.17851,-27.90541,NA,NA,NA,NA
"rf",1,3.09104245335832,2.53463352633022,0,120.47524,-27.89485,NA,NA,NA,NA
"rf",1,3.13549421592915,3.08461126622003,0,121.18603,-27.89474,NA,NA,NA,NA
"rf",1,2.484906649788,2.04734622910382,0,120.3527,-27.88632,NA,NA,NA,NA
"rf",1,3.13549421592915,3.02084181535977,0,120.74867,-27.86692,NA,NA,NA,NA
"rf",1,2.63905732961526,3.06439957278868,0,121.13314,-27.86637,NA,NA,NA,NA
"rf",1,3.87120101090789,3.58162280184756,0,120.71877,-27.86375,NA,NA,NA,NA
"rf",1,5.01727983681492,4.35725699074847,0,121.04074,-27.86278,NA,NA,NA,NA
"rf",1,4.29045944114839,3.99185072856147,0,121.0594,-27.85725,NA,NA,NA,NA
"rf",1,2.94443897916644,2.9416666466544,0,120.49002,-27.85414,NA,NA,NA,NA
"rf",1,4.30406509320417,3.55231907868201,0,121.12594,-27.8494,NA,NA,NA,NA
"rf",1,3.87120101090789,3.5000818145315,0,121.15829,-27.84661,NA,NA,NA,NA
"rf",1,2.83321334405622,4.20026741331217,0,121.08848,-27.84536,NA,NA,NA,NA
"rf",1,2.56494935746154,2.46695929190101,0,120.40922,-27.84319,NA,NA,NA,NA
"rf",1,3.76120011569356,4.07502734579687,0,121.02362,-27.82987,NA,NA,NA,NA
"rf",1,3.87120101090789,4.00830380789784,0,120.57051,-27.82448,NA,NA,NA,NA
"rf",1,4.39444915467244,4.25627233178667,0,120.57263,-27.82424,NA,NA,NA,NA
"rf",1,3.04452243772342,2.8734707042353,0,120.91854,-27.82289,NA,NA,NA,NA
"rf",1,2.56494935746154,2.7346648199152,0,120.21878,-27.8163,NA,NA,NA,NA
"rf",1,2.94443897916644,2.27152721238827,0,120.81921,-27.79814,NA,NA,NA,NA
"rf",1,4.53259949315326,4.26029477998568,0,120.68908,-27.78056,NA,NA,NA,NA
"rf",1,2.07944154167984,2.21070934809473,0,120.787,-27.76899,NA,NA,NA,NA
"rf",1,2.99573227355399,2.57946774639881,0,120.48309,-27.76823,NA,NA,NA,NA
"rf",1,1.94591014905531,2.20373471762297,0,120.37243,-27.76307,NA,NA,NA,NA
"rf",1,2.63905732961526,2.38785864622114,0,120.81506,-27.76292,NA,NA,NA,NA
"rf",1,4.86753445045558,3.93485274906978,0,120.66889,-27.76055,NA,NA,NA,NA
"rf",1,1.38629436111989,2.17131209183426,0,120.41836,-27.7489,NA,NA,NA,NA
"rf",1,2.39789527279837,3.32276113036673,0,120.70175,-27.74111,NA,NA,NA,NA
"rf",1,5.28066243130932,2.90505500425144,0,120.54365,-27.7334,NA,NA,NA,NA
"rf",1,3.97029191355212,3.62576404785652,0,120.66802,-27.72647,NA,NA,NA,NA
"rf",1,1.94591014905531,2.22319396140517,0,120.20545,-27.72435,NA,NA,NA,NA
"rf",1,2.94443897916644,3.09134954774776,0,120.52802,-27.71667,NA,NA,NA,NA
"rf",1,2.07944154167984,2.3729265577452,0,120.71129,-27.71525,NA,NA,NA,NA
"rf",1,1.6094379124341,2.31806493619927,0,120.77287,-27.70319,NA,NA,NA,NA
"rf",1,1.6094379124341,2.57615196914583,0,120.53861,-27.70194,NA,NA,NA,NA
"rf",1,2.39789527279837,2.31850451854745,0,120.18538,-27.67059,NA,NA,NA,NA
"rf",1,0.182321556793955,1.65041397667161,0,120.41385,-27.66678,NA,NA,NA,NA
"rf",1,3.76120011569356,3.06337009905159,0,120.66209,-27.65319,NA,NA,NA,NA
"rf",1,2.484906649788,2.53920576427935,0,120.73377,-27.64648,NA,NA,NA,NA
"rf",1,2.63905732961526,2.33501603736476,0,120.33169,-27.63963,NA,NA,NA,NA
"rf",1,2.94443897916644,2.42279649511451,0,120.41902,-27.62578,NA,NA,NA,NA
"rf",1,-0.510825623765991,2.23684434497258,0,120.30353,-27.62007,NA,NA,NA,NA
"rf",1,2.99573227355399,2.54365060835914,0,120.68142,-27.61525,NA,NA,NA,NA
"rf",1,4.26267987704132,3.7263287499702,0,120.62032,-27.59962,NA,NA,NA,NA
"rf",1,1.6094379124341,2.26663536712239,0,120.751,-27.59748,NA,NA,NA,NA
"rf",1,2.70805020110221,2.92910811335535,0,120.64624,-27.57844,NA,NA,NA,NA
"rf",1,2.94443897916644,2.11150901769875,0,120.75799,-27.54665,NA,NA,NA,NA
"rf",1,3.09104245335832,3.71912955726385,0,120.60048,-27.54547,NA,NA,NA,NA
"rf",1,4.26267987704132,3.20089826694765,0,120.52608,-27.51983,NA,NA,NA,NA
"rf",1,1.94591014905531,2.30451205099585,0,120.08854,-27.50866,NA,NA,NA,NA
"rf",1,2.07944154167984,1.99137025646646,0,120.07498,-27.49309,NA,NA,NA,NA
"rf",1,2.07944154167984,2.6161369124719,0,120.47037,-27.48203,NA,NA,NA,NA
"rf",1,2.56494935746154,2.56519379755636,0,120.40309,-27.46646,NA,NA,NA,NA
"rf",1,2.39789527279837,2.67903583440408,0,120.51433,-27.46626,NA,NA,NA,NA
"rf",1,1.79175946922805,2.36850500934077,0,120.36606,-27.4585,NA,NA,NA,NA
"rf",1,1.79175946922805,2.09831630603747,0,120.2388,-27.45528,NA,NA,NA,NA
"rf",1,2.77258872223978,3.56070234003552,0,120.57926,-27.42943,NA,NA,NA,NA
"rf",1,1.79175946922805,3.014920288223,0,120.52501,-27.4058,NA,NA,NA,NA
"rf",1,2.484906649788,2.28411242765728,0,120.81184,-27.36682,NA,NA,NA,NA
"rf",1,1.6094379124341,2.26538535925287,0,120.3963,-27.36182,NA,NA,NA,NA
"rf",1,2.63905732961526,2.31409854479061,0,120.11852,-27.35145,NA,NA,NA,NA
"rf",1,2.07944154167984,2.33660656765495,0,120.63514,-27.33867,NA,NA,NA,NA
"rf",1,2.07944154167984,2.64482086814922,0,120.42168,-27.33478,NA,NA,NA,NA
"rf",1,2.484906649788,2.45829317236174,0,120.15279,-27.33381,NA,NA,NA,NA
"rf",1,2.07944154167984,2.20786573895435,0,120.83752,-27.30957,NA,NA,NA,NA
"rf",1,2.99573227355399,2.39209429648074,0,120.63226,-27.29371,NA,NA,NA,NA
"rpart",1,3.25809653802148,2.43136162579994,0,120.4861,-28.51064,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.49488,-28.49414,NA,NA,NA,NA
"rpart",1,4.27666611901606,2.43136162579994,0,120.45822,-28.49214,NA,NA,NA,NA
"rpart",1,2.30258509299405,2.43136162579994,0,120.5647,-28.48232,NA,NA,NA,NA
"rpart",1,2.89037175789616,2.43136162579994,0,120.31014,-28.45715,NA,NA,NA,NA
"rpart",1,1.09861228866811,2.43136162579994,0,120.25857,-28.43639,NA,NA,NA,NA
"rpart",1,3.04452243772342,2.43136162579994,0,120.29261,-28.42104,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.44339,-28.41644,NA,NA,NA,NA
"rpart",1,2.63905732961526,2.43136162579994,0,120.38929,-28.41181,NA,NA,NA,NA
"rpart",1,2.484906649788,3.60227288832017,0,120.1658,-28.39938,NA,NA,NA,NA
"rpart",1,3.04452243772342,3.60227288832017,0,120.15079,-28.39013,NA,NA,NA,NA
"rpart",1,2.07944154167984,3.60227288832017,0,120.33861,-28.37846,NA,NA,NA,NA
"rpart",1,1.6094379124341,2.43136162579994,0,120.64138,-28.36232,NA,NA,NA,NA
"rpart",1,1.38629436111989,2.43136162579994,0,120.74894,-28.35935,NA,NA,NA,NA
"rpart",1,3.71357206670431,3.60227288832017,0,121.06975,-28.33466,NA,NA,NA,NA
"rpart",1,2.56494935746154,2.43136162579994,0,120.07036,-28.32967,NA,NA,NA,NA
"rpart",1,3.36729582998647,2.43136162579994,0,120.21318,-28.31409,NA,NA,NA,NA
"rpart",1,1.94591014905531,3.60227288832017,0,121.09755,-28.29952,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.29755,-28.29935,NA,NA,NA,NA
"rpart",1,1.09861228866811,2.43136162579994,0,120.61472,-28.29676,NA,NA,NA,NA
"rpart",1,1.6094379124341,2.43136162579994,0,120.80632,-28.28944,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.34233,-28.28314,NA,NA,NA,NA
"rpart",1,2.63905732961526,3.60227288832017,0,120.45584,-28.28031,NA,NA,NA,NA
"rpart",1,3.49650756146648,3.60227288832017,0,120.47018,-28.27403,NA,NA,NA,NA
"rpart",1,4.40671924726425,3.60227288832017,0,120.47007,-28.274,NA,NA,NA,NA
"rpart",1,4.55387689160054,3.60227288832017,0,120.47104,-28.27388,NA,NA,NA,NA
"rpart",1,3.49650756146648,3.60227288832017,0,120.47467,-28.27345,NA,NA,NA,NA
"rpart",1,3.43398720448515,3.60227288832017,0,120.476,-28.27328,NA,NA,NA,NA
"rpart",1,2.70805020110221,3.60227288832017,0,120.47617,-28.27327,NA,NA,NA,NA
"rpart",1,2.07944154167984,3.60227288832017,0,120.47653,-28.27326,NA,NA,NA,NA
"rpart",1,3.76120011569356,3.60227288832017,0,120.47668,-28.27313,NA,NA,NA,NA
"rpart",1,1.38629436111989,2.43136162579994,0,120.24751,-28.26111,NA,NA,NA,NA
"rpart",1,1.79175946922805,3.60227288832017,0,120.45526,-28.25692,NA,NA,NA,NA
"rpart",1,2.99573227355399,2.43136162579994,0,120.42219,-28.24572,NA,NA,NA,NA
"rpart",1,4.17438726989564,3.60227288832017,0,120.8729,-28.24239,NA,NA,NA,NA
"rpart",1,2.30258509299405,2.43136162579994,0,120.2483,-28.24124,NA,NA,NA,NA
"rpart",1,2.63905732961526,2.43136162579994,0,120.37454,-28.23702,NA,NA,NA,NA
"rpart",1,2.30258509299405,2.43136162579994,0,120.33334,-28.23531,NA,NA,NA,NA
"rpart",1,4.35670882668959,3.60227288832017,0,121.03916,-28.23325,NA,NA,NA,NA
"rpart",1,3.25809653802148,2.43136162579994,0,120.5894,-28.2296,NA,NA,NA,NA
"rpart",1,3.43398720448515,3.60227288832017,0,121.05273,-28.22525,NA,NA,NA,NA
"rpart",1,4.17438726989564,3.60227288832017,0,120.90232,-28.22247,NA,NA,NA,NA
"rpart",1,4.68582808900555,3.60227288832017,0,120.89085,-28.20257,NA,NA,NA,NA
"rpart",1,4.70138904372863,3.60227288832017,0,120.88673,-28.20232,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.29393,-28.18798,NA,NA,NA,NA
"rpart",1,2.94443897916644,3.60227288832017,0,120.71763,-28.17481,NA,NA,NA,NA
"rpart",1,2.99573227355399,2.43136162579994,0,121.0969,-28.16755,NA,NA,NA,NA
"rpart",1,2.30258509299405,2.43136162579994,0,120.20667,-28.16088,NA,NA,NA,NA
"rpart",1,2.89037175789616,2.43136162579994,0,121.07542,-28.15903,NA,NA,NA,NA
"rpart",1,3.46573590279973,2.43136162579994,0,120.45028,-28.15127,NA,NA,NA,NA
"rpart",1,1.6094379124341,2.43136162579994,0,121.09475,-28.14376,NA,NA,NA,NA
"rpart",1,0.693147180559945,2.43136162579994,0,120.72917,-28.13653,NA,NA,NA,NA
"rpart",1,3.68887945411394,2.43136162579994,0,120.98367,-28.12928,NA,NA,NA,NA
"rpart",1,2.63905732961526,2.43136162579994,0,120.70793,-28.11802,NA,NA,NA,NA
"rpart",1,3.25809653802148,3.60227288832017,0,120.45228,-28.11621,NA,NA,NA,NA
"rpart",1,2.83321334405622,2.43136162579994,0,121.0984,-28.1142,NA,NA,NA,NA
"rpart",1,1.6094379124341,3.60227288832017,0,120.56841,-28.11098,NA,NA,NA,NA
"rpart",1,4.25632167829882,3.60227288832017,0,120.49601,-28.1092,NA,NA,NA,NA
"rpart",1,3.61091791264422,3.60227288832017,0,120.57474,-28.10871,NA,NA,NA,NA
"rpart",1,2.70805020110221,3.60227288832017,0,120.57696,-28.10771,NA,NA,NA,NA
"rpart",1,2.484906649788,3.60227288832017,0,120.4827,-28.10649,NA,NA,NA,NA
"rpart",1,3.58351893845611,2.43136162579994,0,120.68897,-28.09908,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.31058,-28.09364,NA,NA,NA,NA
"rpart",1,4.8283137373023,3.60227288832017,0,120.57495,-28.08709,NA,NA,NA,NA
"rpart",1,5.20948615284142,3.60227288832017,0,120.49461,-28.08298,NA,NA,NA,NA
"rpart",1,4.29045944114839,3.60227288832017,0,120.49392,-28.08289,NA,NA,NA,NA
"rpart",1,2.484906649788,3.60227288832017,0,120.46387,-28.08217,NA,NA,NA,NA
"rpart",1,3.97029191355212,3.60227288832017,0,120.48041,-28.08089,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.24313,-28.07827,NA,NA,NA,NA
"rpart",1,1.38629436111989,3.60227288832017,0,121.15795,-28.06763,NA,NA,NA,NA
"rpart",1,1.09861228866811,2.43136162579994,0,120.88164,-28.06638,NA,NA,NA,NA
"rpart",1,3.98898404656427,2.43136162579994,0,120.64849,-28.06449,NA,NA,NA,NA
"rpart",1,2.56494935746154,2.43136162579994,0,121.07704,-28.0617,NA,NA,NA,NA
"rpart",1,2.30258509299405,2.43136162579994,0,120.98548,-28.05237,NA,NA,NA,NA
"rpart",1,4.70048036579242,2.43136162579994,0,120.60454,-28.05237,NA,NA,NA,NA
"rpart",1,2.77258872223978,2.43136162579994,0,120.38254,-28.04697,NA,NA,NA,NA
"rpart",1,4.27666611901606,2.43136162579994,0,120.62949,-28.03565,NA,NA,NA,NA
"rpart",1,5.95064255258773,3.60227288832017,0,120.55145,-28.03479,NA,NA,NA,NA
"rpart",1,4.74493212836325,3.60227288832017,0,120.50695,-28.03442,NA,NA,NA,NA
"rpart",1,5.63478960316925,3.60227288832017,0,120.49059,-28.0301,NA,NA,NA,NA
"rpart",1,2.07944154167984,3.60227288832017,0,120.46115,-28.02769,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,121.20821,-28.02435,NA,NA,NA,NA
"rpart",1,4.97673374242057,3.60227288832017,0,120.55408,-28.01514,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.37476,-28.01412,NA,NA,NA,NA
"rpart",1,1.79175946922805,2.43136162579994,0,120.20642,-28.01245,NA,NA,NA,NA
"rpart",1,3.78418963391826,3.60227288832017,0,120.45187,-28.00391,NA,NA,NA,NA
"rpart",1,2.30258509299405,3.60227288832017,0,120.47732,-27.99778,NA,NA,NA,NA
"rpart",1,0.693147180559945,3.60227288832017,0,120.45887,-27.99568,NA,NA,NA,NA
"rpart",1,2.52572864430826,3.60227288832017,0,120.45934,-27.99565,NA,NA,NA,NA
"rpart",1,0.693147180559945,2.43136162579994,0,120.37966,-27.99485,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.38276,-27.99335,NA,NA,NA,NA
"rpart",1,4.15966402834274,3.60227288832017,0,120.45902,-27.99124,NA,NA,NA,NA
"rpart",1,3.3322045101752,2.43136162579994,0,121.04314,-27.99074,NA,NA,NA,NA
"rpart",1,2.68784749378469,3.60227288832017,0,120.45933,-27.99006,NA,NA,NA,NA
"rpart",1,3.5945687746427,3.60227288832017,0,120.45879,-27.99006,NA,NA,NA,NA
"rpart",1,3.28952066443753,3.60227288832017,0,120.45933,-27.99004,NA,NA,NA,NA
"rpart",1,1.84054963339749,3.60227288832017,0,120.4627,-27.98999,NA,NA,NA,NA
"rpart",1,3.40119738166216,2.43136162579994,0,120.60877,-27.98899,NA,NA,NA,NA
"rpart",1,1.38629436111989,2.43136162579994,0,120.2388,-27.98676,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.19336,-27.98673,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.4514,-27.97626,NA,NA,NA,NA
"rpart",1,4.77912349311153,3.60227288832017,0,120.56553,-27.97369,NA,NA,NA,NA
"rpart",1,4.77912349311153,3.60227288832017,0,120.5399,-27.97112,NA,NA,NA,NA
"rpart",1,6.92657703322272,3.60227288832017,0,120.54012,-27.97082,NA,NA,NA,NA
"rpart",1,4.64439089914137,3.60227288832017,0,120.52824,-27.97057,NA,NA,NA,NA
"rpart",1,2.30258509299405,2.43136162579994,0,120.73452,-27.96747,NA,NA,NA,NA
"rpart",1,3.63758615972639,3.60227288832017,0,120.63194,-27.9641,NA,NA,NA,NA
"rpart",1,3.61091791264422,3.60227288832017,0,120.65298,-27.96342,NA,NA,NA,NA
"rpart",1,4.38202663467388,3.60227288832017,0,120.57713,-27.95865,NA,NA,NA,NA
"rpart",1,1.38629436111989,2.43136162579994,0,120.21393,-27.9489,NA,NA,NA,NA
"rpart",1,4.43081679884331,3.60227288832017,0,120.64136,-27.94475,NA,NA,NA,NA
"rpart",1,2.83321334405622,2.43136162579994,0,121.14639,-27.94287,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.84431,-27.94135,NA,NA,NA,NA
"rpart",1,2.89037175789616,2.43136162579994,0,120.47825,-27.93786,NA,NA,NA,NA
"rpart",1,4.06044301054642,3.60227288832017,0,120.56333,-27.93783,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.76069,-27.93652,NA,NA,NA,NA
"rpart",1,4.14313472639153,2.43136162579994,0,120.59822,-27.93638,NA,NA,NA,NA
"rpart",1,1.79175946922805,2.43136162579994,0,120.26515,-27.93589,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.67385,-27.93404,NA,NA,NA,NA
"rpart",1,2.19722457733622,2.43136162579994,0,120.44603,-27.9164,NA,NA,NA,NA
"rpart",1,4.68213122712422,3.60227288832017,0,121.09295,-27.91439,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.17851,-27.90541,NA,NA,NA,NA
"rpart",1,3.09104245335832,2.43136162579994,0,120.47524,-27.89485,NA,NA,NA,NA
"rpart",1,3.13549421592915,2.43136162579994,0,121.18603,-27.89474,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.3527,-27.88632,NA,NA,NA,NA
"rpart",1,3.13549421592915,3.60227288832017,0,120.74867,-27.86692,NA,NA,NA,NA
"rpart",1,2.63905732961526,2.43136162579994,0,121.13314,-27.86637,NA,NA,NA,NA
"rpart",1,3.87120101090789,3.60227288832017,0,120.71877,-27.86375,NA,NA,NA,NA
"rpart",1,5.01727983681492,3.60227288832017,0,121.04074,-27.86278,NA,NA,NA,NA
"rpart",1,4.29045944114839,3.60227288832017,0,121.0594,-27.85725,NA,NA,NA,NA
"rpart",1,2.94443897916644,2.43136162579994,0,120.49002,-27.85414,NA,NA,NA,NA
"rpart",1,4.30406509320417,2.43136162579994,0,121.12594,-27.8494,NA,NA,NA,NA
"rpart",1,3.87120101090789,2.43136162579994,0,121.15829,-27.84661,NA,NA,NA,NA
"rpart",1,2.83321334405622,3.60227288832017,0,121.08848,-27.84536,NA,NA,NA,NA
"rpart",1,2.56494935746154,2.43136162579994,0,120.40922,-27.84319,NA,NA,NA,NA
"rpart",1,3.76120011569356,3.60227288832017,0,121.02362,-27.82987,NA,NA,NA,NA
"rpart",1,3.87120101090789,3.60227288832017,0,120.57051,-27.82448,NA,NA,NA,NA
"rpart",1,4.39444915467244,3.60227288832017,0,120.57263,-27.82424,NA,NA,NA,NA
"rpart",1,3.04452243772342,2.43136162579994,0,120.91854,-27.82289,NA,NA,NA,NA
"rpart",1,2.56494935746154,3.60227288832017,0,120.21878,-27.8163,NA,NA,NA,NA
"rpart",1,2.94443897916644,2.43136162579994,0,120.81921,-27.79814,NA,NA,NA,NA
"rpart",1,4.53259949315326,3.60227288832017,0,120.68908,-27.78056,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.787,-27.76899,NA,NA,NA,NA
"rpart",1,2.99573227355399,2.43136162579994,0,120.48309,-27.76823,NA,NA,NA,NA
"rpart",1,1.94591014905531,2.43136162579994,0,120.37243,-27.76307,NA,NA,NA,NA
"rpart",1,2.63905732961526,2.43136162579994,0,120.81506,-27.76292,NA,NA,NA,NA
"rpart",1,4.86753445045558,3.60227288832017,0,120.66889,-27.76055,NA,NA,NA,NA
"rpart",1,1.38629436111989,2.43136162579994,0,120.41836,-27.7489,NA,NA,NA,NA
"rpart",1,2.39789527279837,3.60227288832017,0,120.70175,-27.74111,NA,NA,NA,NA
"rpart",1,5.28066243130932,3.60227288832017,0,120.54365,-27.7334,NA,NA,NA,NA
"rpart",1,3.97029191355212,3.60227288832017,0,120.66802,-27.72647,NA,NA,NA,NA
"rpart",1,1.94591014905531,2.43136162579994,0,120.20545,-27.72435,NA,NA,NA,NA
"rpart",1,2.94443897916644,2.43136162579994,0,120.52802,-27.71667,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.71129,-27.71525,NA,NA,NA,NA
"rpart",1,1.6094379124341,2.43136162579994,0,120.77287,-27.70319,NA,NA,NA,NA
"rpart",1,1.6094379124341,2.43136162579994,0,120.53861,-27.70194,NA,NA,NA,NA
"rpart",1,2.39789527279837,2.43136162579994,0,120.18538,-27.67059,NA,NA,NA,NA
"rpart",1,0.182321556793955,2.43136162579994,0,120.41385,-27.66678,NA,NA,NA,NA
"rpart",1,3.76120011569356,2.43136162579994,0,120.66209,-27.65319,NA,NA,NA,NA
"rpart",1,2.484906649788,2.43136162579994,0,120.73377,-27.64648,NA,NA,NA,NA
"rpart",1,2.63905732961526,2.43136162579994,0,120.33169,-27.63963,NA,NA,NA,NA
"rpart",1,2.94443897916644,2.43136162579994,0,120.41902,-27.62578,NA,NA,NA,NA
"rpart",1,-0.510825623765991,2.43136162579994,0,120.30353,-27.62007,NA,NA,NA,NA
"rpart",1,2.99573227355399,2.43136162579994,0,120.68142,-27.61525,NA,NA,NA,NA
"rpart",1,4.26267987704132,3.60227288832017,0,120.62032,-27.59962,NA,NA,NA,NA
"rpart",1,1.6094379124341,2.43136162579994,0,120.751,-27.59748,NA,NA,NA,NA
"rpart",1,2.70805020110221,3.60227288832017,0,120.64624,-27.57844,NA,NA,NA,NA
"rpart",1,2.94443897916644,2.43136162579994,0,120.75799,-27.54665,NA,NA,NA,NA
"rpart",1,3.09104245335832,3.60227288832017,0,120.60048,-27.54547,NA,NA,NA,NA
"rpart",1,4.26267987704132,3.60227288832017,0,120.52608,-27.51983,NA,NA,NA,NA
"rpart",1,1.94591014905531,2.43136162579994,0,120.08854,-27.50866,NA,NA,NA,NA
"rpart",1,2.07944154167984,2.43136162579994,0,120.07498,-27.49309,NA,NA,NA,NA
